,Date,sourceCurrency,targetCurrency,askRate,bidRateCK
3364,2025-10-06,EUR,VND,31409.0,30386.0
3365,2025-10-06,GBP,VND,35928.0,34997.0
3366,2025-10-06,HKD,VND,3458.0,3257.0
3367,2025-10-06,JPY,VND,178.84,172.69
3368,2025-10-06,KRW,VND,19.8,17.8
3369,2025-10-06,NZD,VND,15600.0,15014.0
3370,2025-10-06,SGD,VND,20632.0,20110.0
3371,2025-10-06,THB,VND,844.0,790.0
3372,2025-10-06,USD,VND,,
3373,2025-10-06,USD,VND,,
3374,2025-10-06,USD,VND,26403.0,26203.0
3375,2025-10-07,AUD,VND,17698.0,17119.0
3376,2025-10-07,CAD,VND,19248.0,18636.0
3377,2025-10-07,CHF,VND,33400.0,32755.0
3378,2025-10-07,CNY,VND,3830.0,3470.0
3379,2025-10-07,EUR,VND,31415.0,30392.0
3380,2025-10-07,GBP,VND,35952.0,35021.0
3381,2025-10-07,HKD,VND,3458.0,3256.0
3382,2025-10-07,JPY,VND,178.42,172.28
3383,2025-10-07,KRW,VND,19.7,17.8
3384,2025-10-07,NZD,VND,15596.0,15007.0
3385,2025-10-07,SGD,VND,20656.0,20134.0
3386,2025-10-07,THB,VND,843.0,789.0
3387,2025-10-07,USD,VND,,
3388,2025-10-07,USD,VND,,
3389,2025-10-07,USD,VND,26398.0,26201.0
3390,2025-10-08,AUD,VND,17621.0,17040.0
3391,2025-10-08,CAD,VND,19247.0,18634.0
3392,2025-10-08,CHF,VND,33283.0,32632.0
3393,2025-10-08,CNY,VND,3830.0,3470.0
3394,2025-10-08,EUR,VND,31279.0,30251.0
3395,2025-10-08,GBP,VND,35869.0,34924.0
3396,2025-10-08,HKD,VND,3458.0,3256.0
3397,2025-10-08,JPY,VND,175.95,169.81
3398,2025-10-08,KRW,VND,19.8,17.8
3399,2025-10-08,NZD,VND,15472.0,14887.0
3400,2025-10-08,SGD,VND,20597.0,20070.0
3401,2025-10-08,THB,VND,842.0,789.0
3402,2025-10-08,USD,VND,,
3403,2025-10-08,USD,VND,,
3404,2025-10-08,USD,VND,26389.0,26198.0
3405,2025-10-09,AUD,VND,17697.0,17119.0
3406,2025-10-09,CAD,VND,19248.0,18633.0
3407,2025-10-09,CHF,VND,33271.0,32624.0
3408,2025-10-09,CNY,VND,3830.0,3470.0
3409,2025-10-09,EUR,VND,31290.0,30265.0
3410,2025-10-09,GBP,VND,35781.0,34849.0
3411,2025-10-09,HKD,VND,3457.0,3255.0
3412,2025-10-09,JPY,VND,176.24,170.13
3413,2025-10-09,KRW,VND,19.5,17.6
3414,2025-10-09,NZD,VND,15504.0,14919.0
3415,2025-10-09,SGD,VND,20601.0,20077.0
3416,2025-10-09,THB,VND,841.0,787.0
3417,2025-10-09,USD,VND,,
3418,2025-10-09,USD,VND,,
3419,2025-10-09,USD,VND,26386.0,26185.0
3420,2025-10-10,AUD,VND,17586.0,17009.0
3421,2025-10-10,CAD,VND,19151.0,18537.0
3422,2025-10-10,CHF,VND,33077.0,32433.0
3423,2025-10-10,CNY,VND,3830.0,3470.0
3424,2025-10-10,EUR,VND,31173.0,30150.0
3425,2025-10-10,GBP,VND,35543.0,34612.0
3426,2025-10-10,HKD,VND,3456.0,3254.0
3427,2025-10-10,JPY,VND,176.12,170.02
3428,2025-10-10,KRW,VND,19.8,17.8
3429,2025-10-10,NZD,VND,15431.0,14844.0
3430,2025-10-10,SGD,VND,20556.0,20034.0
3431,2025-10-10,THB,VND,837.0,784.0
3432,2025-10-10,USD,VND,,
3433,2025-10-10,USD,VND,,
3434,2025-10-10,USD,VND,26384.0,26179.0
3435,2025-10-11,AUD,VND,17367.0,16781.0
3436,2025-10-11,CAD,VND,19167.0,18545.0
3437,2025-10-11,CHF,VND,33339.0,32687.0
3438,2025-10-11,CNY,VND,3830.0,3470.0
3439,2025-10-11,EUR,VND,31277.0,30243.0
3440,2025-10-11,GBP,VND,35708.0,34777.0
3441,2025-10-11,HKD,VND,3456.0,3254.0
3442,2025-10-11,JPY,VND,177.83,171.67
3443,2025-10-11,KRW,VND,19.8,17.8
3444,2025-10-11,NZD,VND,15343.0,14761.0
3445,2025-10-11,SGD,VND,20575.0,20047.0
3446,2025-10-11,THB,VND,838.0,784.0
3447,2025-10-11,USD,VND,,
3448,2025-10-11,USD,VND,,
3449,2025-10-11,USD,VND,26384.0,26180.0
3450,2025-10-13,AUD,VND,17493.0,16919.0
3451,2025-10-13,CAD,VND,19172.0,18558.0
3452,2025-10-13,CHF,VND,33166.0,32522.0
3453,2025-10-13,CNY,VND,3830.0,3470.0
3454,2025-10-13,EUR,VND,31200.0,30175.0
3455,2025-10-13,GBP,VND,35642.0,34711.0
3456,2025-10-13,HKD,VND,3459.0,3257.0
3457,2025-10-13,JPY,VND,176.65,170.55
3458,2025-10-13,KRW,VND,19.7,17.8
3459,2025-10-13,NZD,VND,15375.0,14788.0
3460,2025-10-13,SGD,VND,20558.0,20034.0
3461,2025-10-13,THB,VND,841.0,788.0
3462,2025-10-13,USD,VND,,
3463,2025-10-13,USD,VND,,
3464,2025-10-13,USD,VND,26367.0,26182.0
3465,2025-10-14,AUD,VND,17290.0,16712.0
3466,2025-10-14,CAD,VND,19085.0,18469.0
3467,2025-10-14,CHF,VND,33161.0,32510.0
3468,2025-10-14,CNY,VND,3830.0,3470.0
3469,2025-10-14,EUR,VND,31114.0,30086.0
3470,2025-10-14,GBP,VND,35474.0,34529.0
3471,2025-10-14,HKD,VND,3461.0,3259.0
3472,2025-10-14,JPY,VND,176.9,170.75
3473,2025-10-14,KRW,VND,19.7,17.8
3474,2025-10-14,NZD,VND,15250.0,14667.0
3475,2025-10-14,SGD,VND,20514.0,19988.0
3476,2025-10-14,THB,VND,835.0,782.0
3477,2025-10-14,USD,VND,,
3478,2025-10-14,USD,VND,,
3479,2025-10-14,USD,VND,26369.0,26192.0
3480,2025-10-15,AUD,VND,17493.0,16921.0
3481,2025-10-15,CAD,VND,19123.0,18509.0
3482,2025-10-15,CHF,VND,33284.0,32652.0
3483,2025-10-15,CNY,VND,3830.0,3470.0
3484,2025-10-15,EUR,VND,31302.0,30279.0
3485,2025-10-15,GBP,VND,35683.0,34744.0
3486,2025-10-15,HKD,VND,3459.0,3257.0
3487,2025-10-15,JPY,VND,177.61,171.51
3488,2025-10-15,KRW,VND,19.5,17.6
3489,2025-10-15,NZD,VND,15366.0,14780.0
3490,2025-10-15,SGD,VND,20587.0,20073.0
3491,2025-10-15,THB,VND,841.0,788.0
3492,2025-10-15,USD,VND,,
3493,2025-10-15,USD,VND,,
3494,2025-10-15,USD,VND,26369.0,26181.0
3495,2025-10-16,AUD,VND,17454.0,16875.0
3496,2025-10-16,CAD,VND,19116.0,18502.0
3497,2025-10-16,CHF,VND,33446.0,32797.0
3498,2025-10-16,CNY,VND,3830.0,3470.0
3499,2025-10-16,EUR,VND,31374.0,30338.0
3500,2025-10-16,GBP,VND,35904.0,34962.0
3501,2025-10-16,HKD,VND,3460.0,3258.0
3502,2025-10-16,JPY,VND,177.67,171.56
3503,2025-10-16,KRW,VND,19.5,17.6
3504,2025-10-16,NZD,VND,15386.0,14797.0
3505,2025-10-16,SGD,VND,20592.0,20068.0
3506,2025-10-16,THB,VND,841.0,788.0
3507,2025-10-16,USD,VND,,
3508,2025-10-16,USD,VND,,
3509,2025-10-16,USD,VND,26364.0,26190.0
3510,2025-10-17,AUD,VND,17345.0,16771.0
3511,2025-10-17,CAD,VND,19122.0,18506.0
3512,2025-10-17,CHF,VND,33731.0,33090.0
3513,2025-10-17,CNY,VND,3830.0,3470.0
3514,2025-10-17,EUR,VND,31470.0,30444.0
3515,2025-10-17,GBP,VND,35888.0,34965.0
3516,2025-10-17,HKD,VND,3462.0,3261.0
3517,2025-10-17,JPY,VND,179.42,173.29
3518,2025-10-17,KRW,VND,19.7,17.8
3519,2025-10-17,NZD,VND,15358.0,14771.0
3520,2025-10-17,SGD,VND,20614.0,20088.0
3521,2025-10-17,THB,VND,838.0,784.0
3522,2025-10-17,USD,VND,,
3523,2025-10-17,USD,VND,,
3524,2025-10-17,USD,VND,26356.0,26170.0
3525,2025-10-18,AUD,VND,17436.0,16847.0
3526,2025-10-18,CAD,VND,19149.0,18532.0
3527,2025-10-18,CHF,VND,33595.0,32945.0
3528,2025-10-18,CNY,VND,3830.0,3470.0
3529,2025-10-18,EUR,VND,31361.0,30330.0
3530,2025-10-18,GBP,VND,35889.0,34950.0
3531,2025-10-18,HKD,VND,3463.0,3260.0
3532,2025-10-18,JPY,VND,178.48,172.31
3533,2025-10-18,KRW,VND,19.7,17.8
3534,2025-10-18,NZD,VND,15359.0,14774.0
3535,2025-10-18,SGD,VND,20606.0,20069.0
3536,2025-10-18,THB,VND,837.0,782.0
3537,2025-10-18,USD,VND,,
3538,2025-10-18,USD,VND,,
3539,2025-10-18,USD,VND,26356.0,26165.0
3540,2025-10-20,AUD,VND,17419.0,16848.0
3541,2025-10-20,CAD,VND,19132.0,18522.0
3542,2025-10-20,CHF,VND,33601.0,32969.0
3543,2025-10-20,CNY,VND,3830.0,3470.0
3544,2025-10-20,EUR,VND,31388.0,30366.0
3545,2025-10-20,GBP,VND,35899.0,34972.0
3546,2025-10-20,HKD,VND,3462.0,3260.0
3547,2025-10-20,JPY,VND,178.3,172.21
3548,2025-10-20,KRW,VND,19.5,17.5
3549,2025-10-20,NZD,VND,15371.0,14788.0
3550,2025-10-20,SGD,VND,20618.0,20094.0
3551,2025-10-20,THB,VND,837.0,784.0
3552,2025-10-20,USD,VND,,
3553,2025-10-20,USD,VND,,
3554,2025-10-20,USD,VND,26356.0,26171.0
3555,2025-10-21,AUD,VND,17409.0,16835.0
3556,2025-10-21,CAD,VND,19108.0,18493.0
3557,2025-10-21,CHF,VND,33544.0,32900.0
3558,2025-10-21,CNY,VND,3830.0,3470.0
3559,2025-10-21,EUR,VND,31288.0,30267.0
3560,2025-10-21,GBP,VND,35787.0,34857.0
3561,2025-10-21,HKD,VND,3462.0,3260.0
3562,2025-10-21,JPY,VND,177.17,171.08
3563,2025-10-21,KRW,VND,19.5,17.6
3564,2025-10-21,NZD,VND,15334.0,14751.0
3565,2025-10-21,SGD,VND,20580.0,20060.0
3566,2025-10-21,THB,VND,836.0,783.0
3567,2025-10-21,USD,VND,,
3568,2025-10-21,USD,VND,,
3569,2025-10-21,USD,VND,26353.0,26176.0
3570,2025-10-22,AUD,VND,17431.0,16851.0
3571,2025-10-22,CAD,VND,19163.0,18548.0
3572,2025-10-22,CHF,VND,33467.0,32828.0
3573,2025-10-22,CNY,VND,3830.0,3470.0
3574,2025-10-22,EUR,VND,31215.0,30191.0
3575,2025-10-22,GBP,VND,35613.0,34681.0
3576,2025-10-22,HKD,VND,3462.0,3260.0
3577,2025-10-22,JPY,VND,177.17,171.06
3578,2025-10-22,KRW,VND,19.4,17.5
3579,2025-10-22,NZD,VND,15415.0,14828.0
3580,2025-10-22,SGD,VND,20553.0,20029.0
3581,2025-10-22,THB,VND,833.0,780.0
3582,2025-10-22,USD,VND,,
3583,2025-10-22,USD,VND,,
3584,2025-10-22,USD,VND,26353.0,26172.0
3585,2025-10-23,AUD,VND,17462.0,16885.0
3586,2025-10-23,CAD,VND,19173.0,18558.0
3587,2025-10-23,CHF,VND,33365.0,32720.0
3588,2025-10-23,CNY,VND,3830.0,3470.0
3589,2025-10-23,EUR,VND,31186.0,30163.0
3590,2025-10-23,GBP,VND,35658.0,34729.0
3591,2025-10-23,HKD,VND,3459.0,3257.0
3592,2025-10-23,JPY,VND,176.12,169.99
3593,2025-10-23,KRW,VND,19.3,17.3
3594,2025-10-23,NZD,VND,15407.0,14826.0
3595,2025-10-23,SGD,VND,20525.0,20002.0
3596,2025-10-23,THB,VND,834.0,781.0
3597,2025-10-23,USD,VND,,
3598,2025-10-23,USD,VND,,
3599,2025-10-23,USD,VND,26352.0,26155.0
3600,2025-10-24,AUD,VND,17399.0,16818.0
3601,2025-10-24,CAD,VND,19118.0,18502.0
3602,2025-10-24,CHF,VND,33413.0,32765.0
3603,2025-10-24,CNY,VND,3830.0,3470.0
3604,2025-10-24,EUR,VND,31206.0,30179.0
3605,2025-10-24,GBP,VND,35555.0,34621.0
3606,2025-10-24,HKD,VND,3456.0,3254.0
3607,2025-10-24,JPY,VND,175.51,169.4
3608,2025-10-24,KRW,VND,19.3,17.4
3609,2025-10-24,NZD,VND,15375.0,14785.0
3610,2025-10-24,SGD,VND,20505.0,19980.0
3611,2025-10-24,THB,VND,834.0,781.0
3612,2025-10-24,USD,VND,,
3613,2025-10-24,USD,VND,,
3614,2025-10-24,USD,VND,26352.0,26125.0
3615,2025-10-25,AUD,VND,17443.0,16871.0
3616,2025-10-25,CAD,VND,19150.0,18536.0
3617,2025-10-25,CHF,VND,33434.0,32778.0
3618,2025-10-25,CNY,VND,3830.0,3470.0
3619,2025-10-25,EUR,VND,31243.0,30215.0
3620,2025-10-25,GBP,VND,35539.0,34594.0
3621,2025-10-25,HKD,VND,3456.0,3254.0
3622,2025-10-25,JPY,VND,175.63,169.49
3623,2025-10-25,KRW,VND,19.3,17.4
3624,2025-10-25,NZD,VND,15391.0,14809.0
3625,2025-10-25,SGD,VND,20519.0,19988.0
3626,2025-10-25,THB,VND,837.0,781.0
3627,2025-10-25,USD,VND,,
3628,2025-10-25,USD,VND,,
3629,2025-10-25,USD,VND,26352.0,26125.0
3630,2025-10-27,AUD,VND,17561.0,16984.0
3631,2025-10-27,CAD,VND,19181.0,18567.0
3632,2025-10-27,CHF,VND,33416.0,32770.0
3633,2025-10-27,CNY,VND,3830.0,3470.0
3634,2025-10-27,EUR,VND,31272.0,30249.0
3635,2025-10-27,GBP,VND,35618.0,34689.0
3636,2025-10-27,HKD,VND,3458.0,3256.0
3637,2025-10-27,JPY,VND,175.75,169.65
3638,2025-10-27,KRW,VND,19.3,17.4
3639,2025-10-27,NZD,VND,15429.0,14845.0
3640,2025-10-27,SGD,VND,20549.0,20029.0
3641,2025-10-27,THB,VND,836.0,783.0
3642,2025-10-27,USD,VND,,
3643,2025-10-27,USD,VND,,
3644,2025-10-27,USD,VND,26351.0,26129.0
3645,2025-10-28,AUD,VND,17580.0,16999.0
3646,2025-10-28,CAD,VND,19169.0,18552.0
3647,2025-10-28,CHF,VND,33544.0,32895.0
3648,2025-10-28,CNY,VND,3830.0,3470.0
3649,2025-10-28,EUR,VND,31352.0,30326.0
3650,2025-10-28,GBP,VND,35571.0,34635.0
3651,2025-10-28,HKD,VND,3460.0,3258.0
3652,2025-10-28,JPY,VND,176.87,170.75
3653,2025-10-28,KRW,VND,19.3,17.4
3654,2025-10-28,NZD,VND,15476.0,14888.0
3655,2025-10-28,SGD,VND,20597.0,20073.0
3656,2025-10-28,THB,VND,843.0,790.0
3657,2025-10-28,USD,VND,,
3658,2025-10-28,USD,VND,,
3659,2025-10-28,USD,VND,26349.0,26152.0
3660,2025-10-29,AUD,VND,17692.0,17113.0
3661,2025-10-29,CAD,VND,19249.0,18629.0
3662,2025-10-29,CHF,VND,33448.0,32802.0
3663,2025-10-29,CNY,VND,3830.0,3470.0
3664,2025-10-29,EUR,VND,31322.0,30299.0
3665,2025-10-29,GBP,VND,35336.0,34397.0
3666,2025-10-29,HKD,VND,3460.0,3259.0
3667,2025-10-29,JPY,VND,176.45,170.35
3668,2025-10-29,KRW,VND,19.3,17.4
3669,2025-10-29,NZD,VND,15503.0,14916.0
3670,2025-10-29,SGD,VND,20604.0,20078.0
3671,2025-10-29,THB,VND,848.0,794.0
3672,2025-10-29,USD,VND,,
3673,2025-10-29,USD,VND,,
3674,2025-10-29,USD,VND,26345.0,26160.0
3675,2025-10-30,AUD,VND,17610.0,17033.0
3676,2025-10-30,CAD,VND,19233.0,18621.0
3677,2025-10-30,CHF,VND,33333.0,32688.0
3678,2025-10-30,CNY,VND,3830.0,3470.0
3679,2025-10-30,EUR,VND,31253.0,30228.0
3680,2025-10-30,GBP,VND,35235.0,34304.0
3681,2025-10-30,HKD,VND,3461.0,3259.0
3682,2025-10-30,JPY,VND,174.78,168.68
3683,2025-10-30,KRW,VND,19.4,17.5
3684,2025-10-30,NZD,VND,15455.0,14874.0
3685,2025-10-30,SGD,VND,20534.0,20013.0
3686,2025-10-30,THB,VND,845.0,792.0
3687,2025-10-30,USD,VND,,
3688,2025-10-30,USD,VND,,
3689,2025-10-30,USD,VND,26345.0,26156.0
3690,2025-10-31,AUD,VND,17519.0,16948.0
3691,2025-10-31,CAD,VND,19140.0,18526.0
3692,2025-10-31,CHF,VND,33182.0,32549.0
3693,2025-10-31,CNY,VND,3830.0,3470.0
3694,2025-10-31,EUR,VND,31107.0,30084.0
3695,2025-10-31,GBP,VND,35093.0,34162.0
3696,2025-10-31,HKD,VND,3456.0,3254.0
3697,2025-10-31,JPY,VND,174.25,168.16
3698,2025-10-31,KRW,VND,19.4,17.5
3699,2025-10-31,NZD,VND,15330.0,14743.0
3700,2025-10-31,SGD,VND,20487.0,19967.0
3701,2025-10-31,THB,VND,845.0,792.0
3702,2025-10-31,USD,VND,,
3703,2025-10-31,USD,VND,,
3704,2025-10-31,USD,VND,26347.0,26130.0
3705,2025-11-01,AUD,VND,17523.0,16942.0
3706,2025-11-01,CAD,VND,19133.0,18521.0
3707,2025-11-01,CHF,VND,33078.0,32423.0
3708,2025-11-01,CNY,VND,3830.0,3470.0
3709,2025-11-01,EUR,VND,31012.0,29982.0
3710,2025-11-01,GBP,VND,35106.0,34170.0
3711,2025-11-01,HKD,VND,3457.0,3254.0
3712,2025-11-01,JPY,VND,174.38,168.27
3713,2025-11-01,KRW,VND,19.4,17.5
3714,2025-11-01,NZD,VND,15333.0,14743.0
3715,2025-11-01,SGD,VND,20486.0,19959.0
3716,2025-11-01,THB,VND,844.0,790.0
3717,2025-11-01,USD,VND,,
3718,2025-11-01,USD,VND,,
3719,2025-11-01,USD,VND,26347.0,26130.0
3720,2025-11-03,AUD,VND,17539.0,16960.0
3721,2025-11-03,CAD,VND,19100.0,18485.0
3722,2025-11-03,CHF,VND,32971.0,32326.0
3723,2025-11-03,CNY,VND,3830.0,3470.0
3724,2025-11-03,EUR,VND,30965.0,29943.0
3725,2025-11-03,GBP,VND,35047.0,34116.0
3726,2025-11-03,HKD,VND,3456.0,3254.0
3727,2025-11-03,JPY,VND,174.24,168.15
3728,2025-11-03,KRW,VND,19.4,17.5
3729,2025-11-03,NZD,VND,15313.0,14726.0
3730,2025-11-03,SGD,VND,20448.0,19927.0
3731,2025-11-03,THB,VND,842.0,789.0
3732,2025-11-03,USD,VND,,
3733,2025-11-03,USD,VND,,
3734,2025-11-03,USD,VND,26347.0,26137.0
3735,2025-11-04,AUD,VND,17405.0,16827.0
3736,2025-11-04,CAD,VND,19059.0,18443.0
3737,2025-11-04,CHF,VND,32931.0,32282.0
3738,2025-11-04,CNY,VND,3830.0,3470.0
3739,2025-11-04,EUR,VND,30947.0,29920.0
3740,2025-11-04,GBP,VND,34906.0,33981.0
3741,2025-11-04,HKD,VND,3456.0,3255.0
3742,2025-11-04,JPY,VND,175.07,168.93
3743,2025-11-04,KRW,VND,19.4,17.5
3744,2025-11-04,NZD,VND,15175.0,14585.0
3745,2025-11-04,SGD,VND,20427.0,19903.0
3746,2025-11-04,THB,VND,841.0,788.0
3747,2025-11-04,USD,VND,,
3748,2025-11-04,USD,VND,,
3749,2025-11-04,USD,VND,26349.0,26143.0
3750,2025-11-05,AUD,VND,17369.0,16795.0
3751,2025-11-05,CAD,VND,18989.0,18375.0
3752,2025-11-05,CHF,VND,32845.0,32201.0
3753,2025-11-05,CNY,VND,3830.0,3470.0
3754,2025-11-05,EUR,VND,30892.0,29866.0
3755,2025-11-05,GBP,VND,34830.0,33898.0
3756,2025-11-05,HKD,VND,3456.0,3254.0
3757,2025-11-05,JPY,VND,174.79,168.68
3758,2025-11-05,KRW,VND,19.3,17.2
3759,2025-11-05,NZD,VND,15136.0,14550.0
3760,2025-11-05,SGD,VND,20402.0,19882.0
3761,2025-11-05,THB,VND,841.0,787.0
3762,2025-11-05,USD,VND,,
3763,2025-11-05,USD,VND,,
3764,2025-11-05,USD,VND,26351.0,26146.0
3765,2025-11-06,AUD,VND,17452.0,16873.0
3766,2025-11-06,CAD,VND,19019.0,18408.0
3767,2025-11-06,CHF,VND,32901.0,32257.0
3768,2025-11-06,CNY,VND,3830.0,3470.0
3769,2025-11-06,EUR,VND,30954.0,29931.0
3770,2025-11-06,GBP,VND,34927.0,33996.0
3771,2025-11-06,HKD,VND,3455.0,3253.0
3772,2025-11-06,JPY,VND,174.7,168.57
3773,2025-11-06,KRW,VND,19.3,17.2
3774,2025-11-06,NZD,VND,15165.0,14584.0
3775,2025-11-06,SGD,VND,20418.0,19893.0
3776,2025-11-06,THB,VND,845.0,791.0
3777,2025-11-06,USD,VND,,
3778,2025-11-06,USD,VND,,
3779,2025-11-06,USD,VND,26355.0,26136.0
3780,2025-11-07,AUD,VND,17368.0,16789.0
3781,2025-11-07,CAD,VND,18994.0,18380.0
3782,2025-11-07,CHF,VND,32933.0,32289.0
3783,2025-11-07,CNY,VND,3830.0,3470.0
3784,2025-11-07,EUR,VND,31021.0,29998.0
3785,2025-11-07,GBP,VND,34989.0,34047.0
3786,2025-11-07,HKD,VND,3454.0,3252.0
3787,2025-11-07,JPY,VND,174.99,168.85
3788,2025-11-07,KRW,VND,19.1,17.1
3789,2025-11-07,NZD,VND,15050.0,14461.0
3790,2025-11-07,SGD,VND,20446.0,19923.0
3791,2025-11-07,THB,VND,845.0,792.0
3792,2025-11-07,USD,VND,,
3793,2025-11-07,USD,VND,,
3794,2025-11-07,USD,VND,26358.0,26133.0
3795,2025-11-08,AUD,VND,17405.0,16818.0
3796,2025-11-08,CAD,VND,19088.0,18471.0
3797,2025-11-08,CHF,VND,33060.0,32398.0
3798,2025-11-08,CNY,VND,3830.0,3470.0
3799,2025-11-08,EUR,VND,31097.0,30067.0
3800,2025-11-08,GBP,VND,35152.0,34205.0
3801,2025-11-08,HKD,VND,3454.0,3252.0
3802,2025-11-08,JPY,VND,175.08,168.91
3803,2025-11-08,KRW,VND,19.1,17.1
3804,2025-11-08,NZD,VND,15076.0,14492.0
3805,2025-11-08,SGD,VND,20483.0,19955.0
3806,2025-11-08,THB,VND,844.0,790.0
3807,2025-11-08,USD,VND,,
3808,2025-11-08,USD,VND,,
3809,2025-11-08,USD,VND,26358.0,26133.0
3810,2025-11-10,AUD,VND,17497.0,16926.0
3811,2025-11-10,CAD,VND,19123.0,18506.0
3812,2025-11-10,CHF,VND,33003.0,32355.0
3813,2025-11-10,CNY,VND,3830.0,3470.0
3814,2025-11-10,EUR,VND,31084.0,30058.0
3815,2025-11-10,GBP,VND,35149.0,34218.0
3816,2025-11-10,HKD,VND,3454.0,3252.0
3817,2025-11-10,JPY,VND,174.16,168.03
3818,2025-11-10,KRW,VND,19.0,17.0
3819,2025-11-10,NZD,VND,15122.0,14536.0
3820,2025-11-10,SGD,VND,20448.0,19928.0
3821,2025-11-10,THB,VND,844.0,791.0
3822,2025-11-10,USD,VND,,
3823,2025-11-10,USD,VND,,
3824,2025-11-10,USD,VND,26361.0,26121.0
3825,2025-11-11,AUD,VND,17468.0,16894.0
3826,2025-11-11,CAD,VND,19108.0,18494.0
3827,2025-11-11,CHF,VND,33133.0,32500.0
3828,2025-11-11,CNY,VND,3830.0,3470.0
3829,2025-11-11,EUR,VND,31098.0,30075.0
3830,2025-11-11,GBP,VND,35072.0,34133.0
3831,2025-11-11,HKD,VND,3457.0,3255.0
3832,2025-11-11,JPY,VND,174.06,167.97
3833,2025-11-11,KRW,VND,18.9,17.0
3834,2025-11-11,NZD,VND,15122.0,14536.0
3835,2025-11-11,SGD,VND,20466.0,19942.0
3836,2025-11-11,THB,VND,844.0,790.0
3837,2025-11-11,USD,VND,,
3838,2025-11-11,USD,VND,,
3839,2025-11-11,USD,VND,26373.0,26140.0
3840,2025-11-12,AUD,VND,17534.0,16953.0
3841,2025-11-12,CAD,VND,19156.0,18543.0
3842,2025-11-12,CHF,VND,33347.0,32704.0
3843,2025-11-12,CNY,VND,3830.0,3470.0
3844,2025-11-12,EUR,VND,31156.0,30129.0
3845,2025-11-12,GBP,VND,35084.0,34150.0
3846,2025-11-12,HKD,VND,3462.0,3260.0
3847,2025-11-12,JPY,VND,173.75,167.61
3848,2025-11-12,KRW,VND,18.9,16.9
3849,2025-11-12,NZD,VND,15180.0,14595.0
3850,2025-11-12,SGD,VND,20474.0,19949.0
3851,2025-11-12,THB,VND,842.0,789.0
3852,2025-11-12,USD,VND,,
3853,2025-11-12,USD,VND,,
3854,2025-11-12,USD,VND,26385.0,26175.0
3855,2025-11-13,AUD,VND,17634.0,17054.0
3856,2025-11-13,CAD,VND,19189.0,18578.0
3857,2025-11-13,CHF,VND,33500.0,32850.0
3858,2025-11-13,CNY,VND,3830.0,3470.0
3859,2025-11-13,EUR,VND,31271.0,30248.0
3860,2025-11-13,GBP,VND,35185.0,34254.0
3861,2025-11-13,HKD,VND,3462.0,3260.0
3862,2025-11-13,JPY,VND,174.07,167.97
3863,2025-11-13,KRW,VND,18.9,16.9
3864,2025-11-13,NZD,VND,15224.0,14638.0
3865,2025-11-13,SGD,VND,20526.0,20005.0
3866,2025-11-13,THB,VND,848.0,794.0
3867,2025-11-13,USD,VND,,
3868,2025-11-13,USD,VND,,
3869,2025-11-13,USD,VND,26381.0,26176.0
3870,2025-11-14,AUD,VND,17502.0,16928.0
3871,2025-11-14,CAD,VND,19133.0,18521.0
3872,2025-11-14,CHF,VND,33629.0,32984.0
3873,2025-11-14,CNY,VND,3830.0,3470.0
3874,2025-11-14,EUR,VND,31287.0,30261.0
3875,2025-11-14,GBP,VND,35193.0,34259.0
3876,2025-11-14,HKD,VND,3461.0,3259.0
3877,2025-11-14,JPY,VND,173.9,167.8
3878,2025-11-14,KRW,VND,19.0,17.0
3879,2025-11-14,NZD,VND,15232.0,14646.0
3880,2025-11-14,SGD,VND,20504.0,19984.0
3881,2025-11-14,THB,VND,844.0,791.0
3882,2025-11-14,USD,VND,,
3883,2025-11-14,USD,VND,,
3884,2025-11-14,USD,VND,26378.0,26176.0
3885,2025-11-15,AUD,VND,17539.0,16964.0
3886,2025-11-15,CAD,VND,19152.0,18531.0
3887,2025-11-15,CHF,VND,33568.0,32916.0
3888,2025-11-15,CNY,VND,3830.0,3470.0
3889,2025-11-15,EUR,VND,31288.0,30260.0
3890,2025-11-15,GBP,VND,35236.0,34289.0
3891,2025-11-15,HKD,VND,3461.0,3259.0
3892,2025-11-15,JPY,VND,174.07,167.96
3893,2025-11-15,KRW,VND,19.0,17.0
3894,2025-11-15,NZD,VND,15249.0,14656.0
3895,2025-11-15,SGD,VND,20563.0,20033.0
3896,2025-11-15,THB,VND,846.0,791.0
3897,2025-11-15,USD,VND,,
3898,2025-11-15,USD,VND,,
3899,2025-11-15,USD,VND,26378.0,26175.0
3900,2025-11-17,AUD,VND,17498.0,16924.0
3901,2025-11-17,CAD,VND,19150.0,18535.0
3902,2025-11-17,CHF,VND,33545.0,32899.0
3903,2025-11-17,CNY,VND,3830.0,3470.0
3904,2025-11-17,EUR,VND,31241.0,30218.0
3905,2025-11-17,GBP,VND,35217.0,34285.0
3906,2025-11-17,HKD,VND,3462.0,3260.0
3907,2025-11-17,JPY,VND,173.89,167.76
3908,2025-11-17,KRW,VND,19.0,17.0
3909,2025-11-17,NZD,VND,15215.0,14633.0
3910,2025-11-17,SGD,VND,20510.0,19985.0
3911,2025-11-17,THB,VND,844.0,791.0
3912,2025-11-17,USD,VND,,
3913,2025-11-17,USD,VND,,
3914,2025-11-17,USD,VND,26376.0,26182.0
3915,2025-11-18,AUD,VND,17453.0,16875.0
3916,2025-11-18,CAD,VND,19156.0,18541.0
